# 白名单：不参与测速，直接注入结果并保留在最前。格式：频道名,地址
# 由助手生成(三网合并 + 91看电视 + 午夜剧场)

# ===== 📺央视频道(三网合并,不测速) =====
临沂经济频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂经济频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
临沂经济频道,rtmp://tv.lytv.tv/channellive/ch2
临沂经济频道,rtmp://tv.lytv.tv/channellive/ch3
济宁公共频道,http://222.173.9.81/00/SNM/CHANNEL00000241/index.m3u8
济宁公共频道,http://221.2.36.14/video/s10001-JNTV3/index.m3u8
济宁公共频道,http://60.211.179.171/video/s10001-JNTV3/index.m3u8
济宁公共频道,http://111.17.177.164/video/s10001-JNTV3/index.m3u8
济宁公共频道,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
菏泽经济生活,http://222.173.9.81/00/SNM/CHANNEL00000234/index.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
枣庄新闻综合,http://utuxx.91kds.cn/live1/sdzztv.m3u8?id=sdzztv1&pwd=jsdecode
枣庄公共频道,http://utuxx.91kds.cn/live1/sdzztv.m3u8?id=sdzztv3&pwd=jsdecode
东营新闻综合,http://222.173.9.81/00/SNM/CHANNEL00000226/index.m3u8
东营新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddytv1&pwd=jsdecode
东营新闻综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd
东营新闻综合,http://tv.4000689877.com:4000/udp/239.253.232.254:8000
东营新闻综合,http://stream.hhek.cn/xwzh/sd/live.m3u8
潍坊经济生活,http://222.173.9.81/00/SNM/CHANNEL00000216/index.m3u8
潍坊经济生活,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwftv2&pwd=jsdecode
潍坊影视综艺,http://222.173.9.81/00/SNM/CHANNEL00000217/index.m3u8
潍坊影视综艺,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwftv3&pwd=jsdecode
潍坊科教文旅,http://222.173.9.81/00/SNM/CHANNEL00000218/index.m3u8
潍坊科教文旅,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwftv4&pwd=jsdecode
德州新闻频道,http://222.173.9.81/00/SNM/CHANNEL00000206/index.m3u8
德州新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddztv1&pwd=jsdecode
威海新闻综合,http://222.173.9.81/00/SNM/CHANNEL00000274/index.m3u8
威海新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhtv1&pwd=jsdecode
滨州新闻综合,http://222.173.9.81/00/SNM/CHANNEL00000220/index.m3u8
滨州新闻综合,https://lmt.binzhouw.com:8443/live/909446c1cd66.m3u8
滨州民生频道,http://222.173.9.81/00/SNM/CHANNEL00000221/index.m3u8
滨州民生频道,https://lmt.binzhouw.com:8443/live/89874c6170d0.m3u8
淄博新闻综合,http://222.173.9.81/00/SNM/CHANNEL00000292/index.m3u8
淄博民生频道,http://222.173.9.81/00/SNM/CHANNEL00000294/index.m3u8
淄博影视频道,http://222.173.9.81/00/SNM/CHANNEL00001037/index.m3u8
聊城新闻综合,http://222.173.9.81/00/SNM/CHANNEL00000250/index.m3u8
聊城新闻综合,http://file.lcxw.cn/nmip-media/channellive/channel101173/playlist.m3u8
泰安综合频道,http://zzbb.1545ts.com:8068/live/tatv0111.m3u8
泰安经济生活,http://zzbb.1545ts.com:8068/live/tatv222.m3u8
长清新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001018/index.m3u8
长清新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjncq1&pwd=jsdecode
济阳综合频道,http://222.173.9.81/00/SNM/CHANNEL00001030/index.m3u8
济阳综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjnjy1&pwd=jsdecode
济阳综合频道,http://push.hostpod.cn:888/hls/jyzh.m3u8
平阴生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjnpy2&pwd=jsdecode
平阴生活频道,http://r.gslb.lecloud.com/live/hls/2020011830gZc002o16/desc.m3u8
商河综合频道,http://222.173.9.81/00/SNM/CHANNEL00001008/index.m3u8
商河综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjnsh1&pwd=jsdecode
商河影视频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjnsh2&pwd=jsdecode
章丘公共频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzqtv2&pwd=jsdecode
黄岛新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001086/index.m3u8
黄岛新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdhd1&pwd=jsdecode
黄岛生活财经,http://222.173.9.81/00/SNM/CHANNEL00001087/index.m3u8
黄岛生活财经,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdhd2&pwd=jsdecode
即墨新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdjm1&pwd=jsdecode
胶州生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdjz2&pwd=jsdecode
崂山电视台,http://222.173.9.81/00/SNM/CHANNEL00001022/index.m3u8
崂山电视台,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdls1&pwd=jsdecode
莱西生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdlx2&pwd=jsdecode
平度生活服务,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdqdpd2&pwd=jsdecode
莒县电视一套,http://222.173.9.81/00/SNM/CHANNEL00001014/index.m3u8
莒县电视一套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdrzjx1&pwd=jsdecode
莒县电视二套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdrzjx2&pwd=jsdecode
岚山综合频道,http://222.173.9.81/00/SNM/CHANNEL00001044/index.m3u8
岚山综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdrzls1&pwd=jsdecode
五莲新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001068/index.m3u8
五莲新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdrzwl1&pwd=jsdecode
五莲文化旅游,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdrzwl2&pwd=jsdecode
海阳新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001091/index.m3u8
海阳新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdythy1&pwd=jsdecode
莱山综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytls1&pwd=jsdecode
莱州综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytlz1&pwd=jsdecode
牟平综合频道,http://222.173.9.81/00/SNM/CHANNEL00001076/index.m3u8
牟平综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytmp1&pwd=jsdecode
牟平生活频道,http://222.173.9.81/00/SNM/CHANNEL00001077/index.m3u8
蓬莱综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytpl2&pwd=jsdecode
蓬莱综合频道,http://sdpl.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
栖霞市新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001055/index.m3u8
栖霞市新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytqx1&pwd=jsdecode
招远综合频道,http://222.173.9.81/00/SNM/CHANNEL00001113/index.m3u8
招远综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytzy1&pwd=jsdecode
招远综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdytzy2&pwd=jsdecode
费县综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyfx1&pwd=jsdecode
河东综合频道,http://222.173.9.81/00/SNM/CHANNEL00001109/index.m3u8
河东综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyhd1&pwd=jsdecode
河东影视频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyhd2&pwd=jsdecode
莒南综合频道,http://222.173.9.81/00/SNM/CHANNEL00001011/index.m3u8
莒南综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyjn1&pwd=jsdecode
兰山综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyla1&pwd=jsdecode
兰陵综合频道,http://222.173.9.81/00/SNM/CHANNEL00001032/index.m3u8
临沭综合频道,http://222.173.9.81/00/SNM/CHANNEL00001094/index.m3u8
临沭综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyls1&pwd=jsdecode
临沭生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyls2&pwd=jsdecode
罗庄新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlylz1&pwd=jsdecode
罗庄影视频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlylz2&pwd=jsdecode
蒙阴二套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlymy2&pwd=jsdecode
平邑生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlypy2&pwd=jsdecode
郯城综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlytc1&pwd=jsdecode
郯城电视二套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlytc2&pwd=jsdecode
沂南综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlyyn1&pwd=jsdecode
金乡新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiji1&pwd=jsdecode
金乡生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiji2&pwd=jsdecode
嘉祥综合频道,http://222.173.9.81/00/SNM/CHANNEL00001016/index.m3u8
嘉祥综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjijx1&pwd=jsdecode
嘉祥生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjijx2&pwd=jsdecode
梁山新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001075/index.m3u8
梁山新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjils1&pwd=jsdecode
任城新闻生活,http://222.173.9.81/00/SNM/CHANNEL00001111/index.m3u8
任城新闻生活,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjirc1&pwd=jsdecode
任城影视娱乐,http://222.173.9.81/00/SNM/CHANNEL00001112/index.m3u8
任城影视娱乐,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjirc2&pwd=jsdecode
泗水新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiss1&pwd=jsdecode
泗水文化生活,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiss2&pwd=jsdecode
微山电视一套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiwe1&pwd=jsdecode
汶上新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiws1&pwd=jsdecode
汶上生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiws2&pwd=jsdecode
鱼台综合频道,http://222.173.9.81/00/SNM/CHANNEL00001107/index.m3u8
鱼台综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiyt1&pwd=jsdecode
鱼台生活频道,http://222.173.9.81/00/SNM/CHANNEL00001108/index.m3u8
鱼台生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiyt2&pwd=jsdecode
兖州新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001051/index.m3u8
兖州新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjiyz1&pwd=jsdecode
邹城新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001038/index.m3u8
邹城新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjizc1&pwd=jsdecode
邹城文化生活,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdjizc2&pwd=jsdecode
成武综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzcw2&pwd=jsdecode
曹县新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzcx1&pwd=jsdecode
东明新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001065/index.m3u8
东明新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzdm1&pwd=jsdecode
定陶新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001063/index.m3u8
定陶新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzdt1&pwd=jsdecode
牡丹新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzmd1&pwd=jsdecode
单县综合频道,http://222.173.9.81/00/SNM/CHANNEL00001079/index.m3u8
单县综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzsx1&pwd=jsdecode
郓城民生综艺,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdhzyc2&pwd=jsdecode
山亭综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzzst1&pwd=jsdecode
枣庄市中区综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzzsz1&pwd=jsdecode
东营区新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddydy1&pwd=jsdecode
广饶新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001043/index.m3u8
广饶新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddygr1&pwd=jsdecode
广饶新闻综合,http://tv.4000689877.com:4000/udp/239.253.232.252:8000
广饶科教文艺,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddygr2&pwd=jsdecode
昌乐新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001033/index.m3u8
昌乐新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfcl1&pwd=jsdecode
昌邑经济生活,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfcy2&pwd=jsdecode
高密党建农科,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfgm2&pwd=jsdecode
潍坊高新区电视,http://222.173.9.81/00/SNM/CHANNEL00001106/index.m3u8
潍坊高新区电视,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfgx1&pwd=jsdecode
寒亭综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfht1&pwd=jsdecode
奎文综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfkw1&pwd=jsdecode
临朐综合频道,http://222.173.9.81/00/SNM/CHANNEL00001085/index.m3u8
临朐综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwflq1&pwd=jsdecode
寿光新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001000/index.m3u8
寿光新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfsg1&pwd=jsdecode
潍城综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfwc1&pwd=jsdecode
诸城新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001004/index.m3u8
诸城新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfzc1&pwd=jsdecode
安丘新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001015/index.m3u8
安丘新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdaqtv1&pwd=jsdecode
安丘民生频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdaqtv2&pwd=jsdecode
乐陵新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzll1&pwd=jsdecode
临邑综合,http://222.173.9.81/00/SNM/CHANNEL00001104/index.m3u8
临邑综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwfly1&pwd=jsdecode
平原综合频道,http://222.173.9.81/00/SNM/CHANNEL00001064/index.m3u8
平原综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzpy1&pwd=jsdecode
齐河新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001056/index.m3u8
齐河新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzqh1&pwd=jsdecode
庆云新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzqy1&pwd=jsdecode
禹城综合频道,http://222.173.9.81/00/SNM/CHANNEL00001061/index.m3u8
禹城综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzyc1&pwd=jsdecode
禹城综艺频道,http://222.173.9.81/00/SNM/CHANNEL00001062/index.m3u8
禹城综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sddzyc2&pwd=jsdecode
环翠综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhhc1&pwd=jsdecode
荣成综合频道,http://222.173.9.81/00/SNM/CHANNEL00001053/index.m3u8
荣成综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhrc1&pwd=jsdecode
荣成生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhrc2&pwd=jsdecode
乳山新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001049/index.m3u8
乳山新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhrs1&pwd=jsdecode
文登电视二套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdwhwd2&pwd=jsdecode
滨城综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzbc1&pwd=jsdecode
滨城综合频道,http://sdbz.chinashadt.com:2036/live/1.stream/playlist.m3u8
博兴综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzbx1&pwd=jsdecode
惠民综合,http://222.173.9.81/00/SNM/CHANNEL00001009/index.m3u8
惠民综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzhm1&pwd=jsdecode
无棣综合频道,http://222.173.9.81/00/SNM/CHANNEL00001024/index.m3u8
无棣综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzwd1&pwd=jsdecode
无棣综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzwd2&pwd=jsdecode
阳信新闻综合,http://222.173.9.81/00/SNM/CHANNEL00001036/index.m3u8
阳信新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzyx1&pwd=jsdecode
邹平民生频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdbzzp2&pwd=jsdecode
邹平民生频道,http://sdzp.chinashadt.com:1936/live/mspd.stream/playlist.m3u8
博山新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbbs1&pwd=jsdecode
博山图文频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbbs2&pwd=jsdecode
高青综合频道,http://222.173.9.81/00/SNM/CHANNEL00001023/index.m3u8
高青综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbgq1&pwd=jsdecode
桓台影视频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbht2&pwd=jsdecode
临淄新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzblz1&pwd=jsdecode
临淄生活服务,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzblz2&pwd=jsdecode
沂源综合频道,http://222.173.9.81/00/SNM/CHANNEL00001002/index.m3u8
沂源综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbyy1&pwd=jsdecode
淄川新闻频道,http://222.173.9.81/00/SNM/CHANNEL00001007/index.m3u8
淄川新闻频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbzc1&pwd=jsdecode
淄川生活频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbzc2&pwd=jsdecode
张店综合频道,http://222.173.9.81/00/SNM/CHANNEL00001012/index.m3u8
张店综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbzd1&pwd=jsdecode
张店图文频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbzd2&pwd=jsdecode
周村综合频道,http://222.173.9.81/00/SNM/CHANNEL00001019/index.m3u8
周村综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzbzu1&pwd=jsdecode
东昌综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlcdc1&pwd=jsdecode
高唐新闻综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlcgt1&pwd=jsdecode
高唐综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlcgt2&pwd=jsdecode
冠县综合,http://222.173.9.81/00/SNM/CHANNEL00001040/index.m3u8
冠县综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlcgx1&pwd=jsdecode
临清综合频道,http://222.173.9.81/00/SNM/CHANNEL00001103/index.m3u8
临清综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlclq1&pwd=jsdecode
临清经济信息,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlclq2&pwd=jsdecode
莘县综合,http://222.173.9.81/00/SNM/CHANNEL00001047/index.m3u8
莘县综合,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdlcsx1&pwd=jsdecode
宁阳综合频道,http://222.173.9.81/00/SNM/CHANNEL00001071/index.m3u8
宁阳综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdtany1&pwd=jsdecode
宁阳电视二套,http://222.173.9.81/00/SNM/CHANNEL00001072/index.m3u8
宁阳电视二套,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdtany2&pwd=jsdecode
新泰乡村频道,http://222.173.9.81/00/SNM/CHANNEL00001066/index.m3u8
新泰乡村频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdtaxt2&pwd=jsdecode
新泰乡村频道,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰乡村频道,http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰乡村频道,http://119.184.188.117:1935/live/xtxc/playlist.m3u8
沾化综合频道,http://222.173.9.81/00/SNM/CHANNEL00001035/index.m3u8
沾化综合频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzhtv1&pwd=jsdecode
沾化综艺频道,http://utuxx.91kds.cn/live1/iqilu.m3u8?id=sdzhtv2&pwd=jsdecode

# ===== 安徽台(91看电视,不测速) =====
安徽卫视HD,http://222.173.9.81/00/SNM/CHANNEL00000328/index.m3u8
安徽卫视HD,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahwshd&pwd=jsdecode
安徽卫视HD,http://ksjgj.cn:8888/udp/239.49.8.80:8000
安徽卫视HD,http://u.igeizhe.com:2000/udp/238.1.78.150:7072
安徽卫视HD,http://www.huakangyaoye.cn:8800/udp/225.1.2.88:10522
安徽卫视HD,http://swtyc.f3322.org:8880/udp/239.69.1.70:10060
安徽卫视HD,http://www.xk8.top:8001/udp/239.69.1.70:10060
安徽卫视HD,http://www.dwphic.com:9999/udp/239.69.1.70:10060
安徽卫视HD,http://60.223.72.65:8001/udp/226.0.2.145:9072
安徽卫视HD,http://60.223.72.148:8004/udp/226.0.2.145:9072
安徽卫视HD,http://60.223.72.233:8004/udp/226.0.2.145:9072
安徽卫视HD,http://60.223.72.96:8004/udp/226.0.2.145:9072
安徽卫视HD,http://60.223.72.132:8001/udp/226.0.2.145:9072
安徽卫视HD,http://118.122.34.143:8888/udp/239.93.17.190:7974
安徽卫视HD,http://tv.zhangzp.top:4022/udp/234.1.3.169:5000
安徽卫视,http://utuxx.91kds.cn/live1/xuexi.m3u8?id=ahws&pwd=jsdecode
安徽卫视,http://utuxx.91kds.cn/live1/xuexi1.m3u8?id=ahws&pwd=jsdecode
安徽卫视,http://ksjgj.cn:8888/udp/239.49.0.52:8408
安徽卫视,http://www.qfly9236.cn:8888/udp/239.253.92.69:8025
安徽影视,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahys&pwd=jsdecode
安徽影视,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahys&pwd=jsdecode
安徽影视,http://u.igeizhe.com:2000/udp/238.1.79.42:4448
安徽影视,http://u.igeizhe.com:2000/udp/238.1.78.56:6320
安徽经济生活,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahjj&pwd=jsdecode
安徽经济生活,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahjj&pwd=jsdecode
安徽经济生活,http://u.igeizhe.com:2000/udp/238.1.79.44:4464
安徽经济生活,http://u.igeizhe.com:2000/udp/238.1.78.55:6312
安徽综艺体育,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahzy&pwd=jsdecode
安徽综艺体育,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahzy&pwd=jsdecode
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽综艺体育,http://u.igeizhe.com:2000/udp/238.1.79.41:4440
安徽综艺体育,http://u.igeizhe.com:2000/udp/238.1.78.58:6336
安徽农业科教,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahkj&pwd=jsdecode
安徽农业科教,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahkj&pwd=jsdecode
安徽农业科教,http://u.igeizhe.com:2000/udp/238.1.79.40:4432
安徽农业科教,http://u.igeizhe.com:2000/udp/238.1.78.59:6344
安徽公共,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahgg&pwd=jsdecode
安徽公共,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahgg&pwd=jsdecode
安徽公共,http://u.igeizhe.com:2000/udp/238.1.79.43:4456
安徽公共,http://u.igeizhe.com:2000/udp/238.1.78.57:6328
安徽国际,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahgj&pwd=jsdecode
安徽国际,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahgj&pwd=jsdecode
安徽国际,http://u.igeizhe.com:2000/udp/238.1.78.61:6360
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
合肥新闻,http://u.igeizhe.com:2000/udp/238.1.78.111:6760
蚌埠新闻综合,http://utuxx.91kds.cn/live2/ahtv3.m3u8?id=ahbbtv1&pwd=jsdecode
蚌埠新闻综合,http://utuxx.91kds.cn/live2/ahtv2.m3u8?id=ahbbtv1&pwd=jsdecode
蚌埠新闻综合,http://u.igeizhe.com:2000/udp/238.1.78.180:7312
